chr	start	end	gene_name	gene_tss	strand	distance	score	label
chr20	35744044	35744544	ROMO1	35699272	+	44985	0.0102774920252307	0
chr20	36035749	36036249	C20orf24	36605734	+	569734	0.0062808191995276	0
chr20	36035749	36036249	ERGIC3	35542021	+	493971	0.0487628306145473	0
chr20	36035749	36036249	RBM39	35742311	-	293663	-0.007794925971128	0
chr20	37973051	37973865	RPN2	37178410	+	794413	0.0055297484211467	0
chr20	40991370	40992348	TOP1	41028818	+	36958	-0.0252982870220809	0
chr20	41002846	41003887	TOP1	41028818	+	25451	-0.100634814176709	1
chr20	41008251	41008751	TOP1	41028818	+	20316	-0.0431036957057384	0
chr20	47358658	47359158	ZMYND8	47356888	-	2019	-0.0762311428210368	1
chr20	47360466	47361135	ZMYND8	47356888	-	3911	-0.0942486797592151	1
chr20	48853877	48854377	CSE1L	49046246	+	192118	-0.0152298918175829	0
chr20	48920161	48920661	STAU1	49188366	-	267959	-0.0262843433113855	0
chr20	48920161	48920661	ZFAS1	49278178	+	357766	0.0724350789549166	0
chr20	49747690	49748190	STAU1	49188366	-	559570	0.0265126492468699	0
chr20	49765020	49765667	ZFAS1	49278178	+	487166	0.0662269817192436	0
chr20	49775077	49775782	ZFAS1	49278178	+	497252	0.0618844005584118	0
chr20	49776033	49776796	ZFAS1	49278178	+	498237	0.09435251043645	0
chr20	49785678	49786178	STAU1	49188366	-	597558	0.023447093401779	0
chr20	49785678	49786178	ZFAS1	49278178	+	507751	0.0361880473049101	0
chr20	49789475	49790807	CSE1L	49046246	+	743896	-0.0324341906229005	0
chr20	49789475	49790807	RNF114	49936336	+	146235	-0.0186452703713343	0
chr20	50475774	50476274	RNF114	49936336	+	539648	0.0017518124949582	0
chr20	50483433	50483933	DPM1	50958554	-	474881	0.0119118358794676	0
chr20	50483433	50483933	RNF114	49936336	+	547307	0.0123429243211874	0
chr20	50503984	50504657	RNF114	49936336	+	567944	-0.0294121306624242	0
chr20	50711023	50711523	RNF114	49936336	+	774897	-0.0076379517122108	0
chr20	51339361	51340876	DPM1	50958554	-	381554	-0.0108798090157155	0
chr20	51339361	51340876	PTPN1	50510321	+	829798	-0.0042986810869932	0
chr20	53827958	53829792	PFDN4	54207847	+	379087	-0.0286239075517831	0
chr20	57415679	57416506	RAE1	57351010	+	65004	-0.015179234024889	0
chr20	57415679	57416506	RTFDC1	56468585	+	947508	-0.038114347191078	0
chr20	58209572	58210261	ATP5E	59032381	+	822451	0.026625234094962	0
chr20	58623834	58624334	ATP5E	59032381	+	408283	0.0215990010108909	0
chr20	58623834	58624334	CTSZ	59007246	-	383170	-0.039001856297608	0
chr20	59010892	59012020	NELFCD	58981208	+	30249	-0.0057154889013996	0
chr20	62088401	62088901	ADRM1	62302093	+	214244	-0.041341534778903	0
chr20	62088401	62088901	GID8	62938119	+	849437	-0.0152600959786443	0
chr20	62088401	62088901	MRGBP	62796453	+	707753	-0.0241311635356403	0
chr20	62088401	62088901	PSMA7	62143439	-	54807	-0.0023276860475437	0
chr20	62776665	62777370	LINC00659	62775411	-	161	-0.0234010380197037	1
chr20	62875464	62875964	ADRM1	62302093	+	572819	-0.0578130851553378	0
chr20	62875464	62875964	RPS21	62387116	+	488650	0.0138345899116095	0
chr21	14454201	14455113	SAMSN1	14583401	-	91703	-0.159718493334183	1
chr21	31865912	31866412	SOD1	31659622	+	206541	-0.0182345023230979	0
chr21	32545903	32546566	SOD1	31659622	+	886613	-0.0212645617833922	0
chr21	33380428	33380928	MRPS6	34073224	+	692844	-0.0827216135659946	0
chr21	33380428	33380928	SON	33542618	+	162359	-0.0119452260476113	0
chr21	34443465	34443965	ATP5O	33915979	+	527861	0.0410390226428583	0
chr21	37338541	37339630	DSCR8	38121451	+	782365	0.0376907611378008	0
chr21	37356569	37357069	DSCR8	38121451	+	764631	0.0065687354948396	0
chr21	37564291	37565541	DSCR8	38121451	+	556534	0.0268215181958291	0
chr21	37564291	37565541	TTC3	37073226	+	491733	-0.0050286226286385	0
chr21	38850238	38850868	HMGN1	39349646	-	498568	-0.0291663038044685	0
chr21	38850238	38850868	PSMG1	39183850	-	332961	-0.0327005940918257	0
chr21	39137107	39137607	HMGN1	39349646	-	211764	-0.0102431050732165	0
chr21	39137107	39137607	PSMG1	39183850	-	46157	-0.0364494972082679	0
chr21	39370373	39370873	PSMG1	39183850	-	187109	-0.0597047496694949	0
chr21	41957039	41957853	NDUFV3	42879644	+	935821	-0.0172795432753716	0
chr21	42929909	42930508	CSTB	43776444	-	846167	0.0298499356722455	0
chr21	43049736	43050236	CSTB	43776444	-	726389	-0.0042164405591312	0
chr21	43108963	43109463	CBS	43076942	-	32821	0.0018197207383789	0
chr21	43108963	43109463	CSTB	43776444	-	667162	-0.0244039834346476	0
chr21	43108963	43109463	NDUFV3	42879644	+	215946	0.0246465624744736	0
chr21	43138914	43139414	C21orf33	44133605	+	994447	0.0049874200167077	0
chr21	43138914	43139414	CSTB	43776444	-	637211	0.0166828052465291	0
chr21	43138914	43139414	U2AF1	43107586	-	31586	-0.0382758299948867	0
chr21	43397742	43398833	CSTB	43776444	-	378088	0.0024970101143744	0
chr21	43397742	43398833	NDUFV3	42879644	+	505020	-0.0091206419453828	0
chr21	43397742	43398833	PKNOX1	42974510	+	423778	-0.0069838556091024	1
chr21	43768121	43769026	CBS	43076942	-	692181	0.0306625324639478	0
chr21	43768121	43769026	CSTB	43776444	-	7802	-0.114375866884053	1
chr21	43768121	43769026	RRP1	43789513	+	20963	-0.0143629628091541	0
chr21	43768121	43769026	RRP1B	43659548	+	109023	-0.0125745493903853	0
chr21	43860698	43861198	CSTB	43776444	-	84573	-0.008418865232982	0
chr21	43860698	43861198	NDUFV3	42879644	+	967681	-0.0155465417301588	0
chr21	43860698	43861198	PDXK	43719094	+	141852	-0.0045677761932606	0
chr21	43860698	43861198	RRP1	43789513	+	71412	-0.0090456372715312	0
chr21	43860698	43861198	SUMO3	44818778	-	957181	0.0150441361801108	0
chr21	43860698	43861198	U2AF1	43107586	-	753370	-0.0251211422920049	0
chr21	44836322	44836966	SUMO3	44818778	-	18515	0.0016598632967712	0
chr21	44878614	44879114	SUMO3	44818778	-	60735	-0.0187705161470972	0
chr21	45067438	45068291	C21orf33	44133605	+	934253	0.0124925236232905	0
chr21	45067438	45068291	PTTG1IP	44873902	-	193961	-0.0185900931945856	0
chr21	45067438	45068291	SUMO3	44818778	-	249735	-0.0030466576608016	0
chr21	45067438	45068291	UBE2G2	44802018	-	266028	0.0099056329520677	0
chr21	45360195	45360695	COL18A1	45405137	+	95064	-0.0772171850673735	1
chr21	45360195	45360695	SUMO3	44818778	-	542316	0.0424908941296507	0
chr22	19627267	19627933	C22orf29	19854895	+	227248	-0.0270242865216777	0
chr22	19627267	19627933	COMT	19941607	+	314139	-0.0124552257108808	0
chr22	19627267	19627933	MRPL40	19431902	+	195699	0.0235872404402349	0
chr22	19627267	19627933	RANBP1	20115938	+	489823	-0.0314890078568119	0
chr22	19643412	19644641	SLC25A1	19178829	-	465163	-0.0626655610301901	0
chr22	19731761	19732261	RANBP1	20115938	+	385412	-0.0689247448230347	0
chr22	20076379	20077236	C22orf39	19448231	-	628575	-0.0160710693432823	0
chr22	23522701	23523201	CHCHD10	23768442	-	245021	0.0267696899273129	0
chr22	23522701	23523201	DDT	23980468	-	456877	0.0019631218900288	0
chr22	23913835	23914335	CHCHD10	23768442	-	146113	0.0076211613178072	0
chr22	26632454	26633359	SRRD	26483877	+	149023	-0.0470847904553089	0
chr22	26632454	26633359	TPST2	26596716	-	42781	-0.143373529173528	1
chr22	29195544	29196468	EMID1	29205851	+	9905	-0.0216413285921956	1
chr22	29195544	29196468	EWSR1	29268009	+	72002	0.0076398070015313	0
chr22	29303468	29303968	UQCR10	29767369	+	463650	-0.0143996658128904	0
chr22	30216619	30217119	LIMK2	31212239	+	1031492	-0.0154227339793132	1
chr22	30216619	30217119	UQCR10	29767369	+	449501	-0.0369741244560232	0
chr22	31670836	31671336	YWHAH	31944461	+	273406	-0.0272280381899047	0
chr22	36052544	36053044	EIF3D	36529435	-	476436	0.0124707414614775	0
chr22	36123895	36124395	MPST	37019635	+	895496	0.0540975508419266	0
chr22	36123895	36124395	TXN2	36482029	-	357495	-0.0332765967037581	0
chr22	36423376	36423876	EIF3D	36529435	-	105604	0.0521359167287385	0
chr22	36430768	36431268	EIF3D	36529435	-	98212	0.0515809950041743	0
chr22	36430768	36431268	MPST	37019635	+	588623	0.0348093771556912	0
chr22	36980605	36981105	EIF3D	36529435	-	451625	0.0271744939836389	0
chr22	36980605	36981105	EIF3L	37848868	+	868516	0.0778313351710587	0
chr22	36980605	36981105	MPST	37019635	+	38786	-0.0548063203700879	0
chr22	36980605	36981105	POLR2F	37952607	+	972807	-0.0062301282543772	0
chr22	36980605	36981105	TXN2	36482029	-	499215	-0.001525186308161	0
chr22	36982112	36982612	CDC42EP1	37560447	+	578101	0.0071295112334237	0
chr22	36982112	36982612	EIF3D	36529435	-	453132	0.0410298255152537	0
chr22	36982112	36982612	EIF3L	37848868	+	867009	0.056624005278209	0
chr22	36982112	36982612	GCAT	37807905	+	825542	0.0034130460393724	0
chr22	36982112	36982612	MPST	37019635	+	37279	-0.0748656954157323	1
chr22	36982112	36982612	POLR2F	37952607	+	971300	-0.0305373643127479	0
chr22	36982112	36982612	TXN2	36482029	-	500722	0.0108202160479716	0
chr22	37258745	37259962	EIF3L	37848868	+	590018	0.0648032888517995	0
chr22	37258745	37259962	TXN2	36482029	-	777713	-0.0100458502172072	0
chr22	38284967	38285617	POLR2F	37952607	+	331630	0.0683189660677639	0
chr22	38461435	38461935	DDX17	38507659	-	44655	0.0165375301280579	0
chr22	38461435	38461935	POLR2F	37952607	+	508023	-0.0225270309397614	0
chr22	38514511	38515011	EIF3L	37848868	+	665390	0.0907322877995913	0
chr22	38514511	38515011	RPL3	39320388	-	804904	0.0694665329825703	0
chr22	38846894	38847394	ATF4	39519695	+	673414	0.0088231480073419	0
chr22	38846894	38847394	EIF3L	37848868	+	997773	0.0717658175476341	0
chr22	38846894	38847394	NPTXR	38843981	-	3132	-0.0127582236211589	1
chr22	38846894	38847394	POLR2F	37952607	+	893482	-0.0048908298218088	0
chr22	38846894	38847394	RPL3	39320388	-	472521	0.0382825824424682	0
chr22	39274143	39274643	DDX17	38507659	-	768053	-0.0122088087258877	0
chr22	39274143	39274643	RPL3	39320388	-	45272	0.0555150272804013	0
chr22	39274143	39274643	RPS19BP1	39532854	-	258462	-0.016901455412026	0
chr22	39274143	39274643	TOMM22	38681948	+	592445	-0.011705823567841	0
chr22	39281156	39282122	ATF4	39519695	+	238919	-0.0082673784426295	0
chr22	39281156	39282122	DDX17	38507659	-	775299	-0.0323000947617115	0
chr22	39281156	39282122	RPL3	39320388	-	38026	0.0238122790378716	0
chr22	39282872	39283372	RPL3	39320388	-	36543	0.0743069672792813	0
chr22	39282872	39283372	RPS19BP1	39532854	-	249733	-0.0336769825886831	0
chr22	39282872	39283372	TOMM22	38681948	+	601174	-0.0361874716843881	0
chr22	39343458	39344554	RPL3	39320388	-	24341	0.066825640626095	0
chr22	39343458	39344554	TOMM22	38681948	+	662058	-0.0486796507041285	0
chr22	39446224	39446724	RPL3	39320388	-	126809	-0.0028837042526571	0
chr22	39452407	39453167	ADSL	40346500	+	893712	-0.008978576334879	0
chr22	39452407	39453167	APOBEC3C	39014083	+	438528	-0.0213635526412735	0
chr22	39452407	39453167	ATF4	39519695	+	67771	0.046505771768913	0
chr22	39452407	39453167	DDX17	38507659	-	946447	0.0366540049333102	0
chr22	39452407	39453167	MGAT3	39457344	+	4532	-0.0420273311459868	1
chr22	39452407	39453167	RPL3	39320388	-	133122	0.0238137225237156	0
chr22	39452407	39453167	RPS19BP1	39532854	-	80068	-0.0139639875400267	0
chr22	39452407	39453167	SYNGR1	39349925	+	102839	-0.0569590272962857	1
chr22	39452407	39453167	TNRC6B	40044817	+	725137	0.0375979606109202	0
chr22	39988487	39988987	APOBEC3C	39014083	+	974478	-0.0242811594603625	0
chr22	39988487	39988987	ATF4	39519695	+	468179	0.0852580297040484	0
chr22	39988487	39988987	RPS19BP1	39532854	-	455882	-0.0345048581641173	0
chr22	40651323	40652405	ADSL	40346500	+	305365	0.0139378633445373	0
chr22	40651323	40652405	DESI1	41621095	-	969193	0.0003429983585456	0
chr22	40651323	40652405	RBX1	40951347	+	299482	-0.0228195824435348	0
chr22	40651323	40652405	ST13	40857021	-	205144	0.0517551054133325	0
chr22	40651323	40652405	XRCC6	41621119	+	969298	-0.0243565540029893	0
chr22	40654466	40655087	ADSL	40346500	+	308277	-0.0192741880914553	0
chr22	40654466	40655087	ST13	40857021	-	202232	0.0539239360144896	0
chr22	40711524	40712024	RBX1	40951347	+	239572	-0.0241491396114923	0
chr22	40711524	40712024	SNU13	41690503	-	977135	-0.0088090121212299	0
chr22	40711524	40712024	ST13	40857021	-	145234	0.0154199853023043	0
chr22	40711524	40712024	XRCC6	41621119	+	909388	-0.0050668130108508	0
chr22	41413406	41414640	SMDT1	42079691	+	665667	0.0353142271937534	0
chr22	41413406	41414640	SNU13	41690503	-	274886	0.0232801145149228	0
chr22	41413406	41414640	ST13	40857021	-	557015	0.055093854852275	0
chr22	41448336	41448836	PHF5A	41468724	-	20118	-0.0248682992726426	0
chr22	41448336	41448836	SMDT1	42079691	+	631104	0.0404094839462046	0
chr22	41448336	41448836	ST13	40857021	-	591578	0.0779640839628937	0
chr22	41666609	41667109	RBX1	40951347	+	715513	-0.0178803423965637	0
chr22	41666609	41667109	ST13	40857021	-	809851	0.0565822035948214	0
chr22	41667145	41667809	RBX1	40951347	+	716131	-0.0158710987322804	0
chr22	41667145	41667809	SNU13	41690503	-	21432	0.0079082409757618	0
chr22	41667145	41667809	XRCC6	41621119	+	46315	-0.0349173862909894	0
chr22	42754650	42755150	NDUFA6	42090954	-	663945	-0.001075794832113	0
chr22	42754650	42755150	SMDT1	42079691	+	675210	0.0474250092675463	0
chr22	42754650	42755150	TSPO	43151514	+	396613	-0.0194648279513079	0
chr22	49979548	49980048	SCO2	50526438	-	545807	0.0080167006459317	0
chr3	9645922	9646781	BRK1	10115592	+	469297	-0.0511508370917337	0
chr3	9645922	9646781	EMC3	10011115	-	364897	-0.0558707010701157	0
chr3	9645922	9646781	RPUSD3	9844601	-	197667	-0.0043527604513532	0
chr3	9897580	9898206	CRELD1	9933822	+	35947	-0.0084083010173953	1
chr3	12193435	12193935	RPL32	12841587	-	647897	0.001123787525316	0
chr3	13277889	13278389	LSM3	14178358	+	900588	-0.0444317471740283	0
chr3	13277889	13278389	RPL32	12841587	-	436557	0.0568480670880429	0
chr3	13452556	13453204	RPL32	12841587	-	611298	0.0383563392928026	0
chr3	13537755	13538255	CHCHD4	14124869	-	586866	0.0108945271844527	0
chr3	13537755	13538255	RPL32	12841587	-	696423	-0.0155010445916256	0
chr3	14204402	14205344	CHCHD4	14124869	-	80002	-0.0015132729944314	0
chr3	14204402	14205344	LSM3	14178358	+	26146	-0.0578349899844191	0
chr3	14204402	14205344	SLC6A6	14402576	+	197702	-0.0253170959312731	1
chr3	14232367	14233112	CHCHD4	14124869	-	107868	-0.0403206137498344	0
chr3	14232367	14233112	FGD5-AS1	14948423	-	714766	-0.0016440781527281	0
chr3	14232367	14233112	LSM3	14178358	+	54012	-0.102530558260955	1
chr3	14232367	14233112	MRPS25	15065334	-	832598	-0.0498066838056231	0
chr3	14232367	14233112	SLC6A6	14402576	+	169836	-0.0524192063070036	1
chr3	14252708	14253628	LSM3	14178358	+	74441	-0.0339343118060483	0
chr3	14646489	14646989	FGD5-AS1	14948423	-	300766	-0.0116322509284759	0
chr3	14646489	14646989	LSM3	14178358	+	468012	-0.049147678247936	0
chr3	14646489	14646989	MRPS25	15065334	-	418598	-0.0558608082056242	0
chr3	16550711	16551211	DPH3	16264971	-	285972	-0.0089242467693013	0
chr3	23739248	23739965	RPL15	23916545	+	177197	-0.0025794333769139	0
chr3	33901815	33902608	PDCD6IP	33798352	+	103641	-0.00755370874691	0
chr3	37212953	37213453	EPM2AIP1	36993167	-	219899	0.0053570476616546	0
chr3	37212953	37213453	LRRFIP2	37183688	-	36843	0.0429176977274695	0
chr3	39639249	39639749	RPSA	39406689	+	232811	0.0229227642937346	0
chr3	39639810	39640310	EIF1B	40309684	+	669621	0.0232252557515737	0
chr3	39639810	39640310	RPL14	40457292	+	817231	0.0278452661596005	0
chr3	40623554	40624054	EIF1B	40309684	+	314123	1.27136837881903e-05	0
chr3	41026219	41026992	RPL14	40457292	+	569314	0.0440556719547665	0
chr3	41117276	41117776	EIF1B	40309684	+	807845	-0.007730571239418	0
chr3	41117276	41117776	RPL14	40457292	+	660235	0.0295487907201408	0
chr3	43770607	43771107	HIGD1A	42804530	-	966322	-0.0454499347522493	0
chr3	43772986	43773676	HIGD1A	42804530	-	968796	-0.0344828096061952	0
chr3	44235863	44237653	EXOSC7	44975241	+	739490	-0.0383065975982724	0
chr3	44235863	44237653	KIAA1143	44761661	-	524923	-0.027850542681789	0
chr3	44235863	44237653	TCAIM	44338119	+	101693	-0.0205572400435696	0
chr3	44235863	44237653	ZDHHC3	44976184	-	739424	0.0027633821612251	0
chr3	45037672	45038172	EXOSC7	44975241	+	61674	-0.0313634664424206	0
chr3	45064421	45065273	ZDHHC3	44976184	-	88665	-0.0064917582555305	0
chr3	45183063	45183742	EXOSC7	44975241	+	207154	-0.0399321201641367	0
chr3	46078750	46079250	CCDC12	46982009	-	903010	-0.0337333473671755	0
chr3	47479167	47479667	CCDC12	46982009	-	497407	-0.0256372898987308	0
chr3	47479167	47479667	MAP4	48089271	-	609862	-0.0114563543376407	0
chr3	47479167	47479667	SETD2	47163966	-	315440	-0.0187047173892202	0
chr3	47479167	47479667	TMA7	48440257	+	960820	0.0154170899021338	0
chr3	47533855	47534502	SMARCC1	47782105	-	247737	0.0103016092248744	0
chr3	48742166	48742666	ARIH2	48918821	+	176403	-0.0407091653093628	0
chr3	48742166	48742666	RHOA	49412997	-	669681	-0.008320011193073	0
chr3	48742166	48742666	UQCRC1	48610975	-	132751	-0.0308701452277287	0
chr3	48915282	48915782	TMA7	48440257	+	475295	-0.0806782898903685	0
chr3	49349278	49350178	IMPDH2	49029407	-	320286	-0.0001115140089604	0
chr3	49349278	49350178	RHOA	49412997	-	62369	-0.0437286034401286	0
chr3	49465569	49466069	IMPDH2	49029407	-	436377	-0.0314528760214888	0
chr3	49465569	49466069	UQCRC1	48610975	-	856154	0.0191164611459975	0
chr3	51992082	51992582	RPL29	51995941	-	3610	0.0243004567795371	0
chr3	51992082	51992582	SPCS1	52704955	+	713508	-0.0004645385606794	0
chr3	52189005	52189583	GNL3	52681156	+	496625	-0.0425568276139986	0
chr3	52189005	52189583	RPL29	51995941	-	193352	0.0063691704929924	0
chr3	52428474	52428974	RPL29	51995941	-	432782	0.024027512143258	0
chr3	69724543	69725631	MITF	69739435	+	211512	-0.0585165626520393	1
chr3	87801426	87801926	CGGBP1	88149884	-	257320	0.0102954782631883	0
chr3	88033655	88034905	CGGBP1	88149884	-	24716	-0.0818896250706838	0
chr3	101142124	101142624	RPL24	101686781	-	544345	0.0797119939639339	0
chr3	101147967	101148467	RPL24	101686781	-	538502	0.0733117271202313	0
chr3	101147967	101148467	TFG	100709331	+	438887	0.0022556340738639	0
chr3	101529746	101530762	RPL24	101686781	-	156465	0.0192033430298177	0
chr3	101634605	101635105	RPL24	101686781	-	51864	0.0020353734222078	0
chr3	101635929	101636584	RPL24	101686781	-	50463	0.0182438249066834	0
chr3	101642303	101642803	RPL24	101686781	-	44166	-0.0118757173767515	0
chr3	101868671	101869434	RPL24	101686781	-	182333	0.0017452219758447	0
chr3	108104249	108104749	CD47	108091024	-	13411	-0.0922305235736571	1
chr3	112770054	112770554	ATG3	112562045	-	208341	-0.0199743984133156	0
chr3	112786061	112786561	NAA50	113746299	-	959988	-0.02050218573868	0
chr3	120558748	120560025	COX17	119677453	-	881990	-0.0222984260477229	0
chr3	120571951	120572451	GSK3B	120094416	-	477784	-0.0115050428033547	1
chr3	120571951	120572451	NDUFB4	120596309	+	24079	-0.132285176189886	1
chr3	120622968	120623828	COX17	119677453	-	946002	0.0324023700384577	0
chr3	122355531	122356171	CCDC58	122383230	+	27380	-0.0590668603114789	0
chr3	127455476	127455976	PODXL2	127629181	+	173432	0.0197521456820602	0
chr3	128411466	128411966	CNBP	129183921	-	772251	-0.032840104996382	0
chr3	128415251	128415751	CNBP	129183921	-	768466	-0.0105476567589429	0
chr3	128415251	128415751	GATA2	128493184	-	77686	-0.120480771167914	1
chr3	128415902	128417330	GATA2	128493184	-	76571	-0.172217593272464	1
chr3	128505758	128506258	CNBP	129183921	-	677959	-0.0312811753113322	0
chr3	128505758	128506258	GATA2	128493184	-	12821	0.025877481713986	0
chr3	128505758	128506258	MBD4	129440178	-	934171	-0.0019934945823412	0
chr3	128505758	128506258	RAB7A	128726122	+	220127	-0.0481447012319588	0
chr3	128532632	128533403	CNBP	129183921	-	650950	-0.01736045425956	0
chr3	128532632	128533403	RAB7A	128726122	+	193118	-0.0404434664497849	0
chr3	128532632	128533403	RUVBL1	128153913	-	409189	-0.0117582335282057	0
chr3	128547335	128547835	CNBP	129183921	-	636382	0.0038139793642684	0
chr3	128549196	128549696	GATA2	128493184	-	56259	-0.0218350815069512	0
chr3	128549196	128549696	GATA2-AS1	128489212	+	60244	-0.0236413459117592	0
chr3	128549196	128549696	MBD4	129440178	-	890733	-0.0058771173443918	0
chr3	128549196	128549696	RAB7A	128726122	+	176689	-0.0087017109387144	0
chr3	128549196	128549696	RUVBL1	128153913	-	425618	-0.029702661766233	0
